624.0,
693.0,
716.0,
617.0,
636.0,
626.0,
705.0,
657.0,
643.0,
674.0,
628.0,
624.0,
613.0,
656.0,
669.0,
646.0,
682.0,
624.0,
647.0,
622.0,
619.0,
608.0,
635.0,
650.0,
644.0,
669.0,
641.0,
708.0,
640.0,
662.0,
