278.0,
264.0,
303.0,
316.0,
251.0,
301.0,
287.0,
284.0,
293.0,
255.0,
279.0,
336.0,
268.0,
268.0,
299.0,
337.0,
282.0,
286.0,
260.0,
285.0,
346.0,
301.0,
255.0,
278.0,
293.0,
293.0,
298.0,
301.0,
302.0,
269.0,
