1139.0,
1184.0,
1148.0,
1139.0,
1160.0,
1187.0,
1153.0,
1146.0,
1126.0,
1212.0,
1176.0,
1140.0,
1116.0,
1148.0,
1153.0,
1152.0,
1091.0,
1134.0,
1116.0,
1126.0,
1163.0,
1148.0,
1136.0,
1183.0,
1135.0,
1107.0,
1068.0,
1127.0,
1106.0,
1174.0,
