216.0,
214.0,
209.0,
241.0,
232.0,
250.0,
227.0,
243.0,
216.0,
225.0,
251.0,
248.0,
240.0,
210.0,
259.0,
236.0,
234.0,
229.0,
214.0,
231.0,
230.0,
239.0,
269.0,
217.0,
216.0,
238.0,
228.0,
247.0,
244.0,
231.0,
