255.0,
234.0,
241.0,
397.0,
255.0,
269.0,
234.0,
257.0,
262.0,
239.0,
269.0,
247.0,
261.0,
267.0,
233.0,
267.0,
245.0,
247.0,
306.0,
254.0,
371.0,
563.0,
597.0,
495.0,
476.0,
525.0,
525.0,
510.0,
550.0,
541.0,
