244.0,
256.0,
269.0,
261.0,
237.0,
257.0,
243.0,
253.0,
263.0,
244.0,
266.0,
255.0,
243.0,
254.0,
245.0,
253.0,
249.0,
241.0,
269.0,
238.0,
245.0,
251.0,
245.0,
263.0,
248.0,
243.0,
239.0,
250.0,
261.0,
246.0,
