1.6900000000000002,1.4929999999999999,1.549,1.549,1.859,1.5330000000000001,1.5430000000000001,1.56,1.529,1.788,1.6689999999999998,1.645,1.649,1.598,2.07,2.3739999999999997,1.59,2.018,1.6800000000000002,1.771,1.646,1.547,1.582,1.532,1.606,1.6520000000000001,1.722,1.9789999999999999,1.598,2.545
4.191000000000001,3.833,3.63,3.853,4.289000000000001,3.786,4.203,3.502,3.468,3.955,3.892,3.827,3.402,20.188000000000002,4.551,3.887,4.037,3.233,3.473,3.6510000000000002,3.771,3.451,3.584,3.9839999999999995,4.957,3.384,3.5509999999999997,3.513,3.568,4.0200000000000005
3.115,1.843,1.751,2.518,1.779,2.093,1.827,1.933,1.752,2.175,1.878,1.718,1.899,1.7,1.678,1.823,1.655,2.169,2.072,1.784,2.378,2.07,1.771,1.8,1.774,1.818,1.908,5.171,1.9689999999999999,1.906
7.01,6.845000000000001,6.471,6.229,6.39,7.224,6.402,8.942,6.762,7.562,6.453,7.229,6.672,6.444,6.545999999999999,6.538,7.311,6.523000000000001,6.404,6.762,6.518999999999999,8.699,6.627,6.561,7.04,8.154,6.087000000000001,6.3420000000000005,6.832999999999999,7.027
4.6,3.78,4.002999999999999,3.92,3.5260000000000002,3.764,3.877,4.04,4.39,4.17,3.247,20.701,3.709,3.8600000000000003,4.037,3.419,3.816,4.225,4.3870000000000005,4.348999999999999,4.558000000000001,3.857,3.682,3.352,3.545,3.5660000000000003,5.025,3.591,3.7079999999999997,4.004
