934.0,
938.0,
1007.0,
953.0,
925.0,
953.0,
963.0,
937.0,
949.0,
958.0,
922.0,
964.0,
984.0,
924.0,
966.0,
967.0,
932.0,
934.0,
953.0,
907.0,
1316.0,
1679.0,
1689.0,
1690.0,
1629.0,
1579.0,
1672.0,
1634.0,
1599.0,
1592.0,
