5803.0,
5799.0,
5798.0,
5630.0,
5681.0,
5758.0,
5778.0,
6864.0,
9112.0,
9004.0,
8895.0,
9071.0,
9060.0,
9129.0,
6940.0,
5907.0,
5900.0,
5801.0,
5838.0,
5715.0,
5825.0,
5817.0,
5803.0,
5817.0,
7426.0,
9164.0,
8978.0,
9140.0,
9163.0,
9013.0,
