1024.0,
1024.0,
1159.0,
1249.0,
1039.0,
980.0,
1020.0,
983.0,
1073.0,
1018.0,
1014.0,
981.0,
1022.0,
967.0,
1010.0,
982.0,
1012.0,
1086.0,
1047.0,
1100.0,
1042.0,
1018.0,
1002.0,
1105.0,
1453.0,
2390.0,
1638.0,
1203.0,
1144.0,
1185.0,
