631.0,
694.0,
654.0,
641.0,
641.0,
661.0,
676.0,
635.0,
668.0,
631.0,
623.0,
625.0,
628.0,
688.0,
647.0,
630.0,
668.0,
623.0,
619.0,
617.0,
618.0,
647.0,
648.0,
639.0,
680.0,
637.0,
670.0,
635.0,
634.0,
631.0,
