215.0,
215.0,
214.0,
210.0,
248.0,
213.0,
221.0,
215.0,
217.0,
224.0,
211.0,
229.0,
210.0,
217.0,
217.0,
217.0,
253.0,
221.0,
216.0,
212.0,
221.0,
219.0,
216.0,
236.0,
214.0,
216.0,
236.0,
217.0,
225.0,
215.0,
