213.0,
216.0,
211.0,
212.0,
263.0,
211.0,
231.0,
212.0,
221.0,
213.0,
215.0,
224.0,
212.0,
230.0,
210.0,
230.0,
213.0,
222.0,
220.0,
215.0,
230.0,
212.0,
224.0,
215.0,
214.0,
217.0,
217.0,
235.0,
213.0,
230.0,
